umap_x,umap_y,cluster,confidence,entropy,model
10.111923,0.34843653,2,0.9990103998352823,0.007851608361413034,Hybrid_GMM
12.079028,1.5103406,2,0.9828495624633973,0.08751654628611187,Hybrid_GMM
12.245111,2.3878136,2,0.9804317468029123,0.10110670641759589,Hybrid_GMM
7.94673,6.6248007,0,0.9870523579302408,0.07002242111482802,Hybrid_GMM
9.6277485,8.521656,0,0.5589496620932758,0.6874256323457737,Hybrid_GMM
7.575249,8.288488,0,0.5686866800684913,0.6840439380868912,Hybrid_GMM
7.9185343,5.417027,0,0.9904985340567051,0.05403408106508783,Hybrid_GMM
12.970414,0.713315,0,0.9995939529467741,0.003892622668232242,Hybrid_GMM
13.706236,0.09343171,2,0.995467115200715,0.02898875934260961,Hybrid_GMM
9.869048,7.653613,0,0.9504349252769192,0.20365189821564966,Hybrid_GMM
7.241792,6.62229,0,0.9308555661649182,0.2514977348281866,Hybrid_GMM
11.629899,0.9975861,2,0.9848277546194671,0.07949590605026724,Hybrid_GMM
8.820423,2.7312143,2,0.9558606292646937,0.18096921989671574,Hybrid_GMM
10.459764,6.528535,0,0.9336912409086018,0.2958195138517694,Hybrid_GMM
10.636157,6.011069,0,0.9274670865294196,0.3346548596530695,Hybrid_GMM
9.33651,5.5053444,0,0.9869594149885086,0.08013314102308358,Hybrid_GMM
10.2438545,7.789288,0,0.9672354749629989,0.16165693950443438,Hybrid_GMM
10.1064825,7.647947,0,0.9231101773945127,0.2825207824731704,Hybrid_GMM
7.7273498,5.1975436,0,0.9988423548162925,0.009576240820862954,Hybrid_GMM
9.428612,6.388209,0,0.8103873975290127,0.5030987091233732,Hybrid_GMM
13.735349,3.349741,2,0.9851395731393058,0.08123234065836375,Hybrid_GMM
3.486824,6.879716,1,0.999999402423053,9.161083160806913e-06,Hybrid_GMM
8.629188,4.816001,0,0.8790155992663952,0.37612486574232956,Hybrid_GMM
6.8225913,6.1139235,0,0.9894355038921252,0.05866080332486899,Hybrid_GMM
11.174185,4.1554384,2,0.6915910166249534,0.6263277850848258,Hybrid_GMM
11.603059,6.281634,0,0.9004674885706752,0.38201784347892526,Hybrid_GMM
7.981561,6.318319,0,0.7099268169851102,0.61002132373089,Hybrid_GMM
6.902369,0.30499822,2,0.9989187807334761,0.008465001071652389,Hybrid_GMM
11.592539,6.6667433,0,0.8925419194283948,0.35337879075586703,Hybrid_GMM
5.7441516,5.1509614,0,0.9829234209689952,0.08643242326007966,Hybrid_GMM
8.161027,6.606944,0,0.8967424875979089,0.3335331918802128,Hybrid_GMM
10.106983,1.02999,2,0.9923114786191048,0.04522932577629839,Hybrid_GMM
6.7951403,7.584156,0,0.8038640433200851,0.49501714898248006,Hybrid_GMM
10.639863,6.5819883,0,0.9415540825508029,0.25782278911316053,Hybrid_GMM
6.8941827,8.478946,3,0.9816927174215875,0.09137622531752418,Hybrid_GMM
12.026074,7.6121473,0,0.9605063105768697,0.19407757063606035,Hybrid_GMM
10.665066,-0.3604544,2,0.9967629533139384,0.021791549760005146,Hybrid_GMM
