umap_x,umap_y,cluster,confidence,model
12.813041,8.079901,0,0.9444889559197341,GMM
9.099826,1.0064268,1,0.9878515558071134,GMM
12.616512,-0.5803451,3,0.9909721510720343,GMM
7.905916,6.966498,0,0.9946076717962012,GMM
11.777375,11.582206,0,0.9971622631193654,GMM
10.306537,0.10558244,1,0.9978806111007412,GMM
9.18368,8.190379,0,0.9822194676817569,GMM
9.428197,7.3624883,0,0.9787821725553882,GMM
12.000674,4.311682,1,0.8002805031233724,GMM
5.9687304,2.7705896,2,1.0,GMM
10.589699,10.80604,0,0.9998963430791564,GMM
11.943735,6.8882647,1,0.713819642238197,GMM
11.594825,9.624465,0,0.9774724844848597,GMM
6.7417893,9.532797,0,0.9913028264821261,GMM
6.9342566,2.3487723,2,1.0,GMM
13.497131,13.497312,3,0.9997787218426021,GMM
9.749509,9.002042,0,0.8326539944242736,GMM
11.47755,1.6234679,1,0.9908788427591393,GMM
12.120122,0.51326853,1,0.9910438209822159,GMM
9.440316,9.306628,0,0.990377535131276,GMM
7.856947,11.104439,0,0.9996832313468802,GMM
6.7132006,9.540596,0,0.9998668527178959,GMM
9.404335,8.257321,0,0.999597206559303,GMM
10.806687,11.326641,0,0.9997675215538366,GMM
11.891435,11.118324,0,0.9959455683215275,GMM
9.26658,6.523106,0,0.945516125392855,GMM
11.566795,10.846402,0,0.9979649595827336,GMM
5.4864054,2.565236,2,1.0,GMM
8.413006,3.811509,1,0.9835279497748926,GMM
12.754207,12.389593,0,0.9917834269977621,GMM
13.5344095,12.141929,0,0.9912773737301516,GMM
12.17551,6.4644475,0,0.7464518224686167,GMM
9.65385,6.584647,0,0.8676678089174957,GMM
11.473151,2.4033933,1,0.9924846246135844,GMM
12.640939,1.6123177,1,0.9064913234222766,GMM
9.834306,9.395888,0,0.9988228387263522,GMM
11.736466,3.366176,0,0.5139467519044254,GMM
8.950499,6.7362475,0,0.9762187683919912,GMM
10.016601,6.4680624,0,0.8777345232234263,GMM
9.768619,1.2932494,1,0.9818747853278651,GMM
9.35585,9.16969,0,0.9989421471048089,GMM
10.513571,4.4001718,1,0.9049883490063786,GMM
11.775739,1.3669627,1,0.5174664644621629,GMM
7.2578034,10.48253,0,0.9995201885765731,GMM
12.624941,1.2441882,1,0.9652881968462204,GMM
10.894739,10.235935,0,0.7186570763199488,GMM
10.325632,-0.9082068,1,0.9927855248097712,GMM
10.008336,11.30976,0,0.9994241136038842,GMM
12.295476,7.828654,0,0.9095792997126183,GMM
11.8954115,3.177298,0,0.585947910695947,GMM
7.2266765,9.400747,0,0.9802250003119525,GMM
8.851207,-0.9489842,2,0.9954859844946754,GMM
12.409265,10.168063,0,0.9893143036701324,GMM
11.69885,4.6034603,1,0.5193157482521272,GMM
10.997083,4.1012373,1,0.736161776146093,GMM
10.124125,1.5595112,1,0.9942750690052559,GMM
10.881007,2.8085647,1,0.8373563462062638,GMM
9.325022,2.2320135,1,0.9851146589668739,GMM
10.214653,6.334941,0,0.9996010390558271,GMM
7.9780793,9.218749,0,0.9908559014178472,GMM
10.688307,0.4681317,1,0.9942308112208663,GMM
10.810813,11.961965,0,0.999115264918187,GMM
9.48841,0.26403147,1,0.9948285667164026,GMM
9.71533,12.0773325,0,0.9998314776019839,GMM
8.993857,3.6789207,1,0.986222474870714,GMM
8.661856,-0.7808331,2,0.9983234127619377,GMM
10.762054,10.369921,0,0.9769774143279989,GMM
8.562724,3.636728,1,0.9772744317672362,GMM
12.291371,13.69313,0,0.9998684953226439,GMM
11.995995,4.2813654,0,0.8509796247670995,GMM
6.1235166,2.8510902,2,1.0,GMM
11.993851,9.417776,0,0.935744949117026,GMM
9.978179,9.766739,0,0.988684486382333,GMM
9.839688,10.0756645,0,0.9988449486034469,GMM
11.049804,9.055388,0,0.9512898348586609,GMM
10.628081,5.5494485,0,0.9719466352601931,GMM
10.051713,1.1626717,1,0.9901089763347097,GMM
11.83404,-0.5156685,3,0.5070073512522749,GMM
10.129588,6.3391004,0,0.9606832645976283,GMM
10.296862,9.95744,0,0.9859744024054348,GMM
10.722129,8.241581,0,0.8157354753438743,GMM
12.449061,1.1911322,3,0.9367531486725443,GMM
8.542863,2.4889503,1,0.9701273759005444,GMM
10.769581,0.061312463,1,0.9946785029752895,GMM
9.205696,11.76152,0,0.9995717694312946,GMM
10.410272,2.3563776,1,0.9921000194853743,GMM
11.549748,0.8061174,1,0.9973474907072951,GMM
10.83334,6.2958574,2,0.992877690111041,GMM
8.949615,0.94947666,1,0.9758779844741163,GMM
12.462593,8.450761,0,0.964631257959076,GMM
10.901849,2.1478598,1,0.9918899655752683,GMM
8.169508,11.171043,0,0.9998344356414536,GMM
10.659991,1.333449,1,0.8355472051946268,GMM
11.906191,-0.8466509,3,0.999902267416809,GMM
11.581599,7.4924245,0,0.9728308340295349,GMM
10.8335285,3.074313,1,0.8945912403553979,GMM
11.497357,0.92107534,1,0.988492309421472,GMM
9.776158,4.292299,1,0.9335993140098445,GMM
11.205472,9.205494,0,0.9979345929089694,GMM
9.129261,4.707604,1,0.850435191354206,GMM
11.141042,12.369421,0,0.9999084650973433,GMM
11.562117,9.187414,0,0.9843830249581041,GMM
10.504374,6.2569127,0,0.7458701070533564,GMM
7.8074484,9.735573,0,0.9969108093982039,GMM
11.355,2.2031145,1,0.996243482062718,GMM
10.109995,10.75404,0,0.9809172820670987,GMM
12.141246,7.021835,0,0.8621124027645567,GMM
10.917185,11.890515,0,0.9998876792183341,GMM
12.331109,7.934274,0,0.5528153558994516,GMM
10.397741,1.3519069,2,0.9999681249731661,GMM
13.345472,13.347657,3,0.9276523624605091,GMM
8.999004,7.286842,0,0.9583702320421079,GMM
11.249961,1.2391211,3,0.9696922825462081,GMM
9.239244,5.5816307,0,0.9651703129793833,GMM
10.045986,12.002576,0,0.9999495961833241,GMM
9.094064,3.0579834,1,0.9922334826299265,GMM
10.982785,2.042781,1,0.9897661623621501,GMM
6.742169,9.898592,0,0.9999892033946868,GMM
8.3651495,5.510374,0,0.8600092106672028,GMM
8.162033,10.759455,0,0.98119995801554,GMM
7.716473,6.038014,0,0.7998883106336496,GMM
10.334727,10.834794,0,0.9879761942066169,GMM
8.563258,6.2800736,0,0.9078996553876415,GMM
11.159081,1.8287983,1,0.9987338492782134,GMM
8.170776,9.171492,0,0.9767944474856539,GMM
10.573364,7.73475,0,0.9979902375839881,GMM
9.966193,7.2990785,0,0.9955512651744215,GMM
6.7670293,9.947728,0,0.9995517812264958,GMM
9.0984335,10.27799,0,0.9993540929646172,GMM
9.799783,1.9530133,1,0.986141644989801,GMM
11.69175,4.382717,0,0.8332676145637848,GMM
12.635835,9.736575,1,0.5507552702372635,GMM
12.548069,11.952358,0,0.9989208177456116,GMM
9.184799,-0.7079608,2,0.9886543748863492,GMM
7.652582,6.3398385,0,0.993230741133843,GMM
11.632321,0.90763867,1,0.9958162860891107,GMM
12.934526,11.360565,0,0.9901494186485387,GMM
10.754612,9.232609,0,0.9999635451714025,GMM
8.791802,2.6369922,2,0.9826371256012356,GMM
10.344939,7.637,0,0.997171834544781,GMM
10.473416,1.8033009,1,0.9969305234119519,GMM
12.990701,12.592332,0,0.9957500360648739,GMM
9.599513,3.7244666,1,0.93294682628627,GMM
4.3335505,2.2925084,2,1.0,GMM
9.262223,1.2139643,1,0.9907648967747485,GMM
11.985819,9.94405,0,0.9880752153475169,GMM
8.629416,9.426216,0,0.9991128403570594,GMM
12.1564045,-0.5593451,3,0.8529134439601102,GMM
8.977609,10.220998,0,0.9960412817187061,GMM
12.682698,12.093881,0,0.9974118148454663,GMM
10.56808,8.228669,0,0.9999059682013376,GMM
11.040758,8.832028,0,0.9981974651190609,GMM
11.497347,12.651501,0,0.9999712874313967,GMM
10.354853,1.2041652,1,0.9897526155969234,GMM
10.482043,0.082013205,3,0.752000113545018,GMM
8.837499,11.824361,0,0.9999952832544906,GMM
13.461594,13.134232,3,0.5120932994547206,GMM
11.321347,12.9508705,0,0.9998635247502761,GMM
11.930644,7.8483744,0,0.6887351714213041,GMM
8.565534,6.1550903,1,0.8530073716104579,GMM
11.256435,4.2587633,1,0.696752897320671,GMM
9.713164,2.8139,2,0.8096969160766861,GMM
11.029815,10.868699,0,0.9997708558260419,GMM
11.112856,11.548585,0,0.9983466861609593,GMM
7.940795,11.465133,0,0.9999780347808443,GMM
9.288229,4.525883,1,0.8708123609939937,GMM
10.462315,1.8948557,1,0.9945578273610326,GMM
11.501315,9.3920145,0,0.973262501968381,GMM
8.571846,7.8795757,0,0.8643353856184434,GMM
7.4888844,9.020197,0,0.878454805847298,GMM
11.06539,9.052023,0,0.7989051688170236,GMM
12.4673815,-0.7284847,3,0.9999998974074112,GMM
9.34861,11.104307,0,0.996396709427765,GMM
10.357147,3.8295586,1,0.8914193097382821,GMM
8.956588,3.9829633,1,0.9865830516726691,GMM
9.847144,9.728555,0,0.9996121527536637,GMM
8.882023,5.7104816,0,0.8234852647506081,GMM
12.040231,1.3401744,3,0.6255654219155147,GMM
9.014122,2.561223,1,0.9946556323625336,GMM
12.370998,13.701978,0,0.9996012184151185,GMM
7.4269013,7.9153957,0,0.5828207027431569,GMM
8.205318,7.6171207,0,0.958369783555696,GMM
10.74072,12.210792,0,0.9991432214595872,GMM
10.712363,7.436801,0,0.99031388541659,GMM
8.290389,9.389134,0,0.9943710532012746,GMM
12.374182,10.136121,0,0.8664171555538042,GMM
9.974128,11.196432,0,0.9999172125028293,GMM
8.676336,8.744452,0,0.9958383746473711,GMM
12.880256,12.023743,0,0.7953394214150433,GMM
9.839253,3.1812189,1,0.9806516419083857,GMM
5.3893204,2.5583472,2,1.0,GMM
9.538746,9.982099,0,0.9887124122857787,GMM
11.378071,8.490541,0,0.9836538714581637,GMM
8.630446,2.7158802,1,0.977216654725941,GMM
9.233413,5.3266754,0,0.6103012048357617,GMM
7.738673,6.03549,0,0.9364302440324884,GMM
11.389885,1.0599283,1,0.9933627874592862,GMM
11.2474785,1.005445,1,0.9901068120797223,GMM
9.735565,3.5518057,1,0.9802390205941365,GMM
8.757423,2.427828,1,0.7481758159841524,GMM
9.755675,0.5468557,1,0.9941132851962486,GMM
12.518176,10.533032,0,0.9946868400216673,GMM
13.064493,12.309533,0,0.8619062586104771,GMM
12.369671,9.143557,0,0.8503029003046257,GMM
11.907007,1.04259,1,0.9777427441318531,GMM
9.726708,8.062924,0,0.9994875074925959,GMM
11.219219,10.756531,0,0.6976845954437947,GMM
11.916409,1.9725121,1,0.9954963569145744,GMM
9.640111,7.4759192,0,0.9773308018567419,GMM
9.4979925,9.725787,0,0.9992881658225876,GMM
10.6381,6.338953,0,0.9977817802283088,GMM
6.614634,9.534211,0,0.9989093872175602,GMM
8.997451,7.744327,0,0.770052600430554,GMM
12.539926,1.2865256,3,1.0,GMM
12.590467,-0.17965499,1,0.8917093210018427,GMM
11.057892,4.011382,1,0.9129568360982345,GMM
11.549583,5.764558,0,0.8132458516300127,GMM
11.006029,0.23637798,1,0.993847866645373,GMM
10.705529,3.0917027,1,0.9781200839606005,GMM
10.884196,-0.48675138,2,0.6163030191561361,GMM
9.778869,4.036107,1,0.8293011329416436,GMM
9.868174,8.629843,0,0.9927501600081163,GMM
10.7432,6.116145,0,0.9930727877061296,GMM
12.6913185,11.454868,0,0.9927350882709458,GMM
11.140396,3.4397862,1,0.8105942172028004,GMM
10.051635,11.698937,0,0.9930705232480674,GMM
12.721145,13.6211605,0,0.9985986208012877,GMM
8.628197,5.2994285,0,0.8129061436204706,GMM
9.756567,3.281285,2,0.6638345221937709,GMM
7.077411,3.0670183,2,0.9999999999999982,GMM
11.649144,-0.15818399,1,0.9664239879721962,GMM
12.374186,10.348475,0,0.9667095163446873,GMM
8.682853,-0.6390835,2,0.7419552970383638,GMM
7.449615,10.462259,0,0.9996444562214001,GMM
10.056162,5.09133,0,0.8159454300956736,GMM
9.492476,10.651064,0,0.9854106780995294,GMM
11.685371,8.659142,0,0.6017661059594972,GMM
9.707421,4.9880276,1,0.9452952770981099,GMM
11.059873,10.599629,0,0.9989413179447985,GMM
12.595001,1.6046934,1,0.8499269789473094,GMM
8.453994,11.029527,0,0.9987437408351937,GMM
12.687096,2.0241208,1,0.9316913458885873,GMM
11.261082,8.0317955,0,0.9160474158888311,GMM
8.089781,6.390786,0,0.9301717823209954,GMM
10.945966,11.254398,0,0.9997818567657184,GMM
11.492042,7.3137774,0,0.9727217398859153,GMM
12.1531315,6.7068353,0,0.9405770758043388,GMM
9.924599,5.595713,0,0.563524518080754,GMM
11.759869,1.8014386,1,0.9772884843767078,GMM
10.994204,7.332942,0,0.9456394129658124,GMM
9.801694,7.3202887,0,0.9988390601649129,GMM
11.267521,5.1460176,0,0.5829928345832933,GMM
9.074854,4.766995,1,0.9631600515016834,GMM
13.028799,11.4456,0,0.9924500363853122,GMM
8.669932,0.47521982,2,0.9045230505322945,GMM
11.770715,10.926878,0,0.9968825923904985,GMM
11.767444,3.8800442,1,0.9470860347242815,GMM
8.04163,9.398101,0,0.9945748317459937,GMM
12.239558,0.6501005,1,0.9681828723220752,GMM
8.250102,5.9826107,0,0.9758695681976791,GMM
10.575541,-0.45641443,1,0.9888116503315347,GMM
8.263322,11.381557,0,0.9998892683703957,GMM
9.788005,8.708323,0,0.9982147792540716,GMM
11.122603,10.612166,0,0.9994353592318174,GMM
7.8672185,6.0566673,0,0.9938394451905168,GMM
8.558687,7.0344944,0,0.9976301849022406,GMM
8.542099,7.6087995,0,0.9551673476560278,GMM
8.631602,4.646106,1,0.962943688546945,GMM
4.801515,2.4410045,2,1.0,GMM
9.60472,3.5953686,1,0.8218862190907356,GMM
8.009546,8.279704,0,0.9841913694289602,GMM
8.436495,9.359619,0,0.9985963836442421,GMM
11.602308,-0.7593421,3,0.9999544336729693,GMM
10.373068,3.2127097,1,0.935681788907835,GMM
10.329584,0.71272194,1,0.9949330037466536,GMM
11.588975,2.1683354,1,0.9899373482869411,GMM
9.022739,11.657066,0,0.9998330230160647,GMM
11.541025,2.531683,1,0.9715940490564399,GMM
10.398035,2.7420363,1,0.9883032727604348,GMM
10.274004,1.6734483,1,0.9957115150344145,GMM
11.387757,9.186676,0,0.9903740333323737,GMM
6.932319,8.68767,0,0.9976770974689441,GMM
11.061566,1.9936239,2,0.999537546451365,GMM
9.805302,0.36267683,1,0.9922803911197614,GMM
7.749419,11.231025,0,0.9995673266932963,GMM
10.492259,6.4341164,0,0.9984616734411971,GMM
10.702591,12.074014,0,0.9998723553505589,GMM
8.009146,9.264207,0,0.998194477341923,GMM
9.386218,2.6200507,1,0.7115932234388994,GMM
8.243743,10.279178,0,0.9956156284804446,GMM
12.187511,13.720606,0,0.9993705924688572,GMM
11.414259,7.209634,0,0.9445341705082086,GMM
11.869295,10.741219,0,0.9993075072797186,GMM
11.002146,11.472752,0,0.99900861708803,GMM
12.115385,10.199495,0,0.9959406270442558,GMM
6.683869,9.4638605,0,0.998965320435334,GMM
10.12964,8.187569,0,0.9529727999174227,GMM
11.244014,4.3109965,1,0.6147957126427005,GMM
12.621517,13.117096,0,0.998985528698496,GMM
12.61971,13.057256,0,0.9963742878550887,GMM
11.292072,3.9477108,0,0.6410455531803726,GMM
12.97976,13.2023115,0,0.9972019448472675,GMM
10.601088,2.8220522,1,0.9816255508996841,GMM
8.5238905,4.0228667,1,0.9519858981473036,GMM
9.595711,10.125132,0,0.9836790510181087,GMM
8.872456,10.97956,0,0.9993731893126009,GMM
8.350108,7.0004163,0,0.9543086404215213,GMM
13.457786,12.312272,0,0.9918911761739718,GMM
8.853165,9.643416,0,0.9920418485536098,GMM
11.902337,9.882103,0,0.9913080351363238,GMM
10.601392,-0.9129703,1,0.971808593297208,GMM
10.697787,8.646268,0,0.9829394748781857,GMM
8.90792,10.085859,0,0.9998378098219742,GMM
9.778164,11.105874,0,0.9830945533364914,GMM
8.312321,9.0533085,0,0.9921755718025352,GMM
12.711975,12.721938,0,0.9979371980121069,GMM
9.989415,8.351141,0,0.9843633147071466,GMM
12.225738,7.55833,0,0.9238508135125846,GMM
11.379738,5.688196,0,0.850875208179501,GMM
9.812222,10.103664,0,0.9995771166848112,GMM
8.74963,6.679578,0,0.8608560726364433,GMM
10.346678,1.761913,1,0.9913555526565879,GMM
7.045184,9.387195,0,0.9984513511553641,GMM
10.906459,4.106633,0,0.8444472696102182,GMM
9.246132,10.2246475,0,0.9940033225892023,GMM
6.4694467,9.52855,0,0.9999949655234137,GMM
12.426081,9.275276,0,0.9548874180362356,GMM
11.48893,7.1628213,0,0.5045056422053402,GMM
9.725349,9.993452,0,0.9944635235929538,GMM
11.25831,11.065995,3,0.6193870904005662,GMM
11.98636,1.9843473,1,0.9916005058789462,GMM
12.228496,7.106033,0,0.9481414950652162,GMM
11.166731,12.747893,0,0.999363454270409,GMM
10.452118,10.731764,0,0.995942015078484,GMM
9.54097,10.194843,0,0.9997249598622986,GMM
10.058122,12.092454,0,0.999648296146126,GMM
5.808183,2.6074007,2,1.0,GMM
7.045391,3.150883,2,1.0,GMM
9.023603,5.656127,0,0.925371396257054,GMM
12.045734,10.7118225,0,0.9990076132688411,GMM
11.484824,0.31203154,1,0.9942558794461417,GMM
9.553419,-0.6798782,1,0.9834164428862086,GMM
9.082758,9.2994795,0,0.9657432233696914,GMM
9.785455,5.8796954,0,0.964715334366976,GMM
13.09436,10.92765,0,0.9248394459268721,GMM
12.153911,0.5446756,1,0.9539619574929162,GMM
10.720809,0.8244733,1,0.993261311763426,GMM
9.162208,-0.2780237,2,0.9999022853167325,GMM
10.1111,9.429917,0,0.986245944249956,GMM
11.046797,10.621232,1,0.703628351095909,GMM
9.473166,1.429516,1,0.9585719394794149,GMM
8.597259,8.807579,0,0.9279805443990722,GMM
10.008053,5.9403434,0,0.8969290667973648,GMM
10.370158,2.9395423,1,0.9937385511020034,GMM
9.292595,5.267402,0,0.6813703222003572,GMM
10.0270605,6.901945,0,0.9972280980458168,GMM
12.813178,12.413911,0,0.9834496663493238,GMM
12.8838215,10.7560215,0,0.7027565927339198,GMM
11.851232,0.51009095,1,0.9187111544786914,GMM
12.581112,1.7332379,1,0.9342660650158241,GMM
12.380189,0.54122204,1,0.968397420428528,GMM
11.105101,7.8725333,0,0.9912523948793499,GMM
5.4671087,2.5078163,2,1.0,GMM
11.024773,4.2259526,0,0.724839362954842,GMM
10.238367,8.605046,0,0.9991903921397162,GMM
10.370215,9.514753,0,0.9931930397277746,GMM
11.511503,10.84714,0,0.9920813555063076,GMM
8.046156,5.883783,0,0.9634306654874203,GMM
8.346532,10.995276,0,0.9924221930670448,GMM
11.791059,2.7893088,1,0.9746453565988407,GMM
10.479656,0.8179064,1,0.986291822097596,GMM
8.091283,8.919486,0,0.9912638659325952,GMM
9.878418,11.109619,0,0.998634392973002,GMM
8.539983,1.7509377,1,0.9636799059596505,GMM
5.120133,2.5195122,2,1.0,GMM
9.255361,8.743155,0,0.9934896171971088,GMM
8.411249,5.4988604,1,0.6325695596194957,GMM
11.138168,8.916657,0,0.5512161152050309,GMM
11.591315,10.838576,0,0.9994461685735556,GMM
12.045154,7.8268766,0,0.7824513762783427,GMM
11.6736765,-0.31542513,1,0.612421290367348,GMM
10.501974,9.873708,0,0.9922446004630023,GMM
9.20257,9.705151,1,0.7205528407818673,GMM
10.248004,0.9616425,1,0.993591418819725,GMM
4.744536,2.4241493,2,1.0,GMM
11.983336,6.900526,0,0.7182744130764644,GMM
10.394297,2.4938219,1,0.9941943147035582,GMM
8.383976,4.5819817,1,0.9946113387771714,GMM
10.462822,-0.71633476,1,0.964391748438504,GMM
11.095488,8.668265,0,0.8977829576459541,GMM
7.667928,10.587477,0,0.9968851416873584,GMM
11.590729,8.912188,0,0.7369653657758459,GMM
10.830537,8.435886,0,0.8616495885034818,GMM
8.781419,1.2475377,2,0.4206554084344146,GMM
9.509776,-0.62733155,1,0.9588550263223444,GMM
9.173669,10.371243,0,0.9979151372239886,GMM
10.180912,6.73177,1,0.7529213051727914,GMM
11.770926,12.485181,0,0.9997152467447782,GMM
9.012305,11.575145,0,0.9998656170492042,GMM
11.927035,2.175797,1,0.9913368364581646,GMM
8.560964,4.824997,1,0.9861314236310493,GMM
10.83754,0.9099898,1,0.9937441829959617,GMM
12.014857,13.167916,0,0.999862978800691,GMM
10.104518,2.6558013,1,0.9951951192567082,GMM
10.281665,6.138545,0,0.9935876231047482,GMM
11.025321,9.387074,0,0.8704392124525713,GMM
10.540548,9.837314,0,0.9975630218754309,GMM
8.398091,3.2868237,1,0.9775648701809603,GMM
12.472637,13.533762,0,0.9995322318835405,GMM
9.349708,4.540996,2,0.9975308008007377,GMM
8.295742,10.489107,0,0.9866169854823033,GMM
9.211416,7.8866534,0,0.9985844546444524,GMM
12.0655155,9.6889305,0,0.9931417092106128,GMM
10.405878,2.6587644,1,0.9917786050968782,GMM
12.620427,11.393531,3,0.6171163043713175,GMM
10.517771,0.33094501,1,0.9940031406468786,GMM
9.981128,9.415922,0,0.9988982872309835,GMM
11.251081,1.7961218,1,0.9914040313316668,GMM
11.605419,12.722742,0,0.9999178043660636,GMM
11.240739,4.730119,0,0.7378187103102581,GMM
6.7115364,9.473313,0,0.9986817819388724,GMM
10.787832,11.990301,0,0.9998229930738036,GMM
9.354797,2.3204594,1,0.922912109760934,GMM
9.820848,0.2708252,1,0.9639449763177376,GMM
9.039892,10.814423,0,0.9989716007901186,GMM
9.818739,1.1363517,2,0.6383803717233266,GMM
11.225313,9.9803295,0,0.6396105189684445,GMM
7.2142825,10.181279,0,0.9995054508323798,GMM
11.152684,12.669845,0,0.9998747796116152,GMM
12.185302,2.48661,1,0.9639753640301361,GMM
10.195782,11.955318,0,0.9998827538246846,GMM
8.894113,8.181035,0,0.9046516912234327,GMM
9.6722555,3.3514931,1,0.9822248347438488,GMM
10.403055,11.766565,0,0.9998331663038473,GMM
8.724687,9.222137,0,0.9547178428261665,GMM
10.624666,6.823638,0,0.985826770203727,GMM
12.080023,7.194029,1,0.8669722466300196,GMM
7.899681,10.012123,0,0.9550886222674513,GMM
4.463384,2.351529,2,1.0,GMM
10.426806,2.3983934,1,0.9978923288369821,GMM
8.330311,5.816405,0,0.772918688842031,GMM
9.597351,11.190737,0,0.9997062683398648,GMM
11.297918,6.518317,0,0.8644681221947306,GMM
9.483202,10.303779,0,0.9982879371692621,GMM
11.027167,10.519257,0,0.9993046339651503,GMM
8.589274,2.3155496,1,0.9816763415112785,GMM
9.19952,1.085489,1,0.8520909534192894,GMM
11.1967745,11.246586,0,0.999706149620838,GMM
11.215254,12.59581,0,0.9999333219609088,GMM
7.430786,10.135292,0,0.999458385637189,GMM
10.135302,4.017637,0,0.5741613090921596,GMM
10.594461,1.3730934,1,0.9958401069646688,GMM
12.387759,-0.6617942,3,0.999894834294717,GMM
7.7360964,5.8034754,1,0.8861241796956758,GMM
9.938499,0.025218561,1,0.5465437005411257,GMM
11.278225,1.699837,1,0.9829044014666828,GMM
10.110815,10.119172,0,0.9995787030821837,GMM
10.7668085,0.20174377,1,0.9828823761986035,GMM
10.403358,6.1048784,0,0.6891682350859252,GMM
9.878953,10.749531,0,0.9989371653957175,GMM
11.260204,9.047514,0,0.9844115896039325,GMM
11.899506,13.145606,0,0.9995320709506319,GMM
11.44204,9.057352,0,0.9640321693553033,GMM
11.179618,9.906949,0,0.9986651202567616,GMM
11.957072,7.4305534,1,0.7825790710543852,GMM
12.58778,13.809442,0,0.9991001092795756,GMM
12.166322,7.4432707,1,0.6435731131625144,GMM
9.933965,9.428149,0,0.9979768839945589,GMM
9.883508,7.482745,0,0.9771120169264988,GMM
8.319041,10.731318,0,0.9378277311636976,GMM
9.3473425,5.24344,0,0.8573626951656449,GMM
12.573378,1.0083162,1,0.9486873971541081,GMM
9.935657,3.8553236,1,0.8634247115003914,GMM
9.351754,-0.854231,1,0.9752196199918491,GMM
12.459473,12.395029,0,0.9990020749489233,GMM
7.3638644,2.5461051,2,0.9999794702298003,GMM
10.99185,2.3853598,1,0.9880205359532375,GMM
9.693103,0.7367443,2,0.9159637452703984,GMM
8.8567915,5.4452367,1,0.7501776654633822,GMM
8.089645,7.8242373,0,0.932349133794611,GMM
7.285676,7.9652233,1,0.8630857622719891,GMM
13.498681,12.740729,3,0.8511066075068344,GMM
11.69284,9.954888,0,0.9794677361657181,GMM
12.011668,2.9280658,0,0.6975659781647662,GMM
12.338896,2.3874218,0,0.6300822150490153,GMM
10.93076,9.29978,0,0.9861925398261651,GMM
7.9457483,4.977387,1,0.9902544586296119,GMM
8.182927,4.874851,1,0.8463082479013991,GMM
11.017995,7.2666264,0,0.8536195591981042,GMM
9.081408,5.889822,1,0.9474752757771808,GMM
8.63604,9.070167,0,0.7703106559361655,GMM
10.001079,3.5737615,1,0.9487526445839818,GMM
10.06359,6.7345014,0,0.9975380830556699,GMM
9.591759,4.493731,1,0.6651130761656987,GMM
9.310161,1.4500135,1,0.9961522204842902,GMM
11.445729,2.119548,1,0.9153495357075236,GMM
10.191697,6.6427755,0,0.6838647453272638,GMM
7.2064734,9.500704,0,0.9984725207555285,GMM
9.980979,3.7791917,1,0.8503305611199928,GMM
11.520948,10.848648,0,0.9994710331829242,GMM
11.445974,1.2913287,1,0.5260268577919005,GMM
8.69004,-0.42924508,2,0.9807382263996594,GMM
13.356924,13.09242,0,0.9939388180657434,GMM
6.452826,2.7968526,2,1.0,GMM
9.492652,3.9249012,1,0.9211615646051624,GMM
8.150679,7.2791386,1,0.910579456324011,GMM
12.079686,3.424359,1,0.846582565342968,GMM
9.970421,3.1790304,1,0.9647937625426302,GMM
12.604128,1.8920306,1,0.8122714735487879,GMM
4.9368544,2.4669113,2,1.0,GMM
10.921672,2.7641213,1,0.9923444358662262,GMM
8.24006,9.61553,0,0.9887011798886817,GMM
9.157991,2.6905172,1,0.9958194480892097,GMM
10.542859,6.2621484,0,0.9196480602298479,GMM
9.058659,4.224786,1,0.9903211996730968,GMM
10.906501,0.7800462,1,0.9944813523791004,GMM
10.226649,11.494016,0,0.9998834114059306,GMM
11.416751,11.188407,0,0.9997693001782567,GMM
8.858237,8.350425,0,0.8721940992770802,GMM
12.29183,12.744804,0,0.9929283497057152,GMM
8.841144,10.478463,0,0.9997440950855964,GMM
8.047623,10.444991,0,0.9384606931498055,GMM
8.431911,7.450687,0,0.99149267758104,GMM
5.3085604,2.5114815,2,1.0,GMM
12.086117,2.9719558,1,0.6753322875157483,GMM
7.56227,2.553829,2,0.9999999999998224,GMM
8.297265,6.1538634,2,0.9791776023075955,GMM
10.50419,4.127036,0,0.7877398649872929,GMM
12.9635935,11.049405,0,0.9924762385251785,GMM
8.6951685,3.045846,1,0.9785826771021907,GMM
10.045178,4.772829,0,0.5203412661259751,GMM
8.865386,7.4462028,0,0.9957588784082971,GMM
8.963541,8.925504,0,0.9943789276401825,GMM
9.047675,9.850468,0,0.9983304708841221,GMM
11.009861,2.6273186,1,0.9888634250764465,GMM
9.521592,11.457247,0,0.9998566594359194,GMM
7.0109515,3.0118442,2,0.9999999999971205,GMM
8.03433,7.5429587,0,0.9563228616650531,GMM
10.554895,11.625967,0,0.9990388044542801,GMM
9.264037,1.2512026,1,0.9874526437413571,GMM
12.008885,11.6770935,0,0.9032881280612955,GMM
11.870124,11.969051,0,0.999783249341764,GMM
8.731519,-0.86585677,2,0.9673533423998313,GMM
10.464015,4.5745683,0,0.6017431315060675,GMM
10.085803,6.743359,0,0.8675705311714778,GMM
9.914829,4.1259947,1,0.9538317585479088,GMM
12.394837,10.158009,1,0.8815022410646601,GMM
10.797589,9.261972,0,0.9930899290765745,GMM
12.591804,9.362089,0,0.9829894503506252,GMM
10.815426,9.54624,0,0.933536313052689,GMM
8.105759,10.333975,0,0.9939641516910421,GMM
9.105455,0.96727747,1,0.971382896258745,GMM
